,XG,XA,XGI,XG90,XA90,XGI90
2070,0.0872093023255814,0.0,0.0872093023255814,0.10901162790697676,0.0,0.10901162790697676
2071,0.256917114683475,0.0,0.256917114683475,0.3853756720252125,0.0,0.3853756720252125
2072,0.0,0.0,0.0,0.0,0.0,0.0
2073,0.0,0.0,0.0,0.0,0.0,0.0
2074,0.7428571428571429,0.0,0.7428571428571429,0.7428571428571429,0.0,0.7428571428571429
2075,0.0,0.0,0.0,0.0,0.0,0.0
2076,0.034482758620689655,0.0,0.034482758620689655,0.04310344827586207,0.0,0.04310344827586207
2077,0.0,0.8121753246753247,0.8121753246753247,0.0,0.8121753246753247,0.8121753246753247
2078,0.14152256905456995,0.17932148626817448,0.3208440553227444,0.14152256905456995,0.17932148626817448,0.3208440553227444
2079,0.10577365876122496,0.2482870035095538,0.35406066227077876,0.10577365876122496,0.2482870035095538,0.35406066227077876
2080,0.47456559401228227,0.9221786291253173,1.3967442231375995,0.5024812171894754,0.9764244308385713,1.4789056480280465
2081,1.1359828740141815,0.19954684792749566,1.3355297219416773,1.3277721904061863,0.23323657549967025,1.5610087659058565
2082,0.0,0.14691381023348238,0.14691381023348238,0.0,0.14691381023348238,0.14691381023348238
2083,0.45755643194298307,0.0,0.45755643194298307,0.45755643194298307,0.0,0.45755643194298307
2084,0.0,0.0,0.0,0.0,0.0,0.0
2085,0.0,0.0,0.0,0.0,0.0,0.0
2086,0.07759562841530054,0.23402960654818533,0.3116252349634859,0.07759562841530054,0.23402960654818533,0.3116252349634859
2087,0.0,0.034482758620689655,0.034482758620689655,0.0,0.03739094308267553,0.03739094308267553
2088,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655
2089,0.38254862781441346,0.034482758620689655,0.4170313864351031,0.38254862781441346,0.034482758620689655,0.4170313864351032
2090,0.0,0.22611464968152867,0.22611464968152867,0.0,0.22611464968152867,0.22611464968152867
2091,0.0,0.3179578499045381,0.3179578499045381,0.0,0.3179578499045381,0.3179578499045381
2092,0.13863636363636364,0.10380094043887148,0.24243730407523512,0.13863636363636364,0.10380094043887148,0.24243730407523512
2093,0.0,0.0,0.0,0.0,0.0,0.0
2094,0.06896551724137931,0.0,0.06896551724137931,0.06896551724137931,0.0,0.06896551724137931
2095,0.034482758620689655,0.07759562841530054,0.1120783870359902,0.034482758620689655,0.07759562841530054,0.11207838703599018
2096,0.3037102780968292,0.12159709618874773,0.42530737428557697,0.3037102780968292,0.12159709618874774,0.4253073742855769
2097,0.5150754919225888,0.13863636363636364,0.6537118555589525,0.5150754919225888,0.13863636363636364,0.6537118555589525
2098,0.06931818181818182,0.21380424488886413,0.28312242670704596,0.06931818181818182,0.21380424488886413,0.28312242670704596
2099,0.0,0.14691381023348238,0.14691381023348238,0.0,0.16527803651266768,0.16527803651266768
2100,0.8393153871718179,0.7428571428571429,1.5821725300289606,0.8393153871718179,0.7428571428571429,1.5821725300289604
2101,1.3137714137714138,0.0,1.3137714137714138,1.3137714137714138,0.0,1.3137714137714138
2102,0.17932148626817448,0.4217457286924169,0.6010672149605913,0.17932148626817448,0.4217457286924169,0.6010672149605913
2103,0.1551912568306011,0.1120783870359902,0.2672696438665913,0.1551912568306011,0.11207838703599018,0.2672696438665913
2104,0.42566865166852513,1.4238842856340925,1.8495529373026176,0.4256686516685251,1.4238842856340925,1.8495529373026174
2105,0.0,0.0,0.0,0.0,0.0,0.0
2106,0.0,0.42610364683301344,0.42610364683301344,0.0,0.5045964238812001,0.5045964238812001
2107,1.7743859227913443,0.21380424488886413,1.9881901676802085,1.7743859227913443,0.21380424488886413,1.9881901676802085
2108,0.0,0.0,0.0,0.0,0.0,0.0
2109,0.0,0.0,0.0,0.0,0.0,0.0
2110,0.0,0.0,0.0,0.0,0.0,0.0
2111,0.0,0.0,0.0,0.0,0.0,0.0
2112,0.0,0.0,0.0,0.0,0.0,0.0
2113,0.0,0.0,0.0,0.0,0.0,0.0
2114,0.0,0.256917114683475,0.256917114683475,0.0,0.256917114683475,0.256917114683475
2115,0.07759562841530054,0.0,0.07759562841530054,0.07759562841530054,0.0,0.07759562841530054
2116,0.0,0.0,0.0,0.0,0.0,0.0
2117,0.0,0.0,0.0,0.0,0.0,0.0
2118,0.0,0.0,0.0,0.0,0.0,0.0
2119,0.0,0.0,0.0,0.0,0.0,0.0
